                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.2193,                 2.4621,                 1.5942,                0.59758,                0.30778,                0.24613,                0.07927,                 2.4456,                 2.8827,                 1.9761,             0.00034296,             0.00034296,             0.00034296
